precision,recall,f1-score,support
1.0,0.7803030303030303,0.876595744680851,132.0
0.7156862745098039,1.0,0.8342857142857142,73.0
0.8585365853658536,0.8585365853658536,0.8585365853658536,0.8585365853658536
0.857843137254902,0.8901515151515151,0.8554407294832826,205.0
0.8987565758010522,0.8585365853658536,0.8615292460523389,205.0
