precision,recall,f1-score,support
0.9924812030075187,1.0,0.9962264150943396,132.0
1.0,0.9863013698630136,0.993103448275862,73.0
0.9951219512195122,0.9951219512195122,0.9951219512195122,0.9951219512195122
0.9962406015037594,0.9931506849315068,0.9946649316851008,205.0
0.9951586282780122,0.9951219512195122,0.995114334227272,205.0
